0.473684 0.842105 -0.00802505 0.0121598
0.526316 0.842105 -0.00749633 0.0118877
0.578947 0.842105 -0.00691219 0.0115211
0.631579 0.842105 -0.00627621 0.0110337
0.684211 0.842105 -0.0055999 0.0103948
0.736842 0.842105 -0.00491883 0.00957145
0.789474 0.842105 -0.00419605 0.00852494
0.842105 0.842105 -0.00360594 0.00722558
0.894737 0.842105 -0.00305762 0.00557827
0.947368 0.842105 -0.00272119 0.00347561
1 0.842105 -0.00262094 -0.000672834

0 0.894737 -0.00802436 0.000467449
0.0526316 0.894737 -0.00857214 0.00674748
0.105263 0.894737 -0.00877656 0.0099497
0.157895 0.894737 -0.00855932 0.0112733
0.210526 0.894737 -0.0081505 0.011842
0.263158 0.894737 -0.00767208 0.0120663
0.315789 0.894737 -0.00715964 0.0121171
0.368421 0.894737 -0.00669112 0.012052
0.421053 0.894737 -0.00624167 0.0118986
0.473684 0.894737 -0.00579446 0.0116635
0.526316 0.894737 -0.00533233 0.0113419
0.578947 0.894737 -0.00484396 0.0109213
0.631579 0.894737 -0.00432536 0.0103841
0.684211 0.894737 -0.00377817 0.00970919
0.736842 0.894737 -0.00322122 0.00887136
0.789474 0.894737 -0.00260966 0.00784076
0.842105 0.894737 -0.00208606 0.00660824
0.894737 0.894737 -0.0015414 0.00509285
0.947368 0.894737 -0.00113723 0.00321306
1 0.894737 -0.00105199 -0.000643801

0 0.947368 -0.00590793 0.00153899
0.0526316 0.947368 -0.00629985 0.00688513
0.105263 0.947368 -0.00601502 0.00965788
0.157895 0.947368 -0.00543314 0.0107246
0.210526 0.947368 -0.004911 0.011267
0.263158 0.947368 -0.00445248 0.0115653
0.315789 0.947368 -0.00405672 0.0116693
0.368421 0.947368 -0.00372678 0.0116427
0.421053 0.947368 -0.00343493 0.011509
0.473684 0.947368 -0.00316204 0.0112761
0.526316 0.947368 -0.00289288 0.0109431
0.578947 0.947368 -0.00261721 0.0105028
0.631579 0.947368 -0.00232949 0.00994344
0.684211 0.947368 -0.00202682 0.00924839
0.736842 0.947368 -0.00171592 0.00839434
0.789474 0.947368 -0.00134605 0.00731644
0.842105 0.947368 -0.00102899 0.00610931
0.894737 0.947368 -0.000622581 0.00461164
0.947368 0.947368 -0.000172013 0.00279751
1 0.947368 0.000259583 -0.000516294

0 1 -0.00209897 0.00209897
0.0526316 1 -0.00185097 0.00625458
0.105263 1 -0.000723638 0.00899945
0.157895 1 -0.000361367 0.01022
0.210526 1 -0.000180032 0.0108392
0.263158 1 -6.58114e-05 0.011286
0.315789 1 -2.23269e-05 0.0114279
0.368421 1 1.0365e-05 0.0114324
0.421053 1 3.85308e-05 0.0113227
0.473684 1 6.53085e-05 0.0111084
0.526316 1 9.2778e-05 0.0107899
0.578947 1 0.000122478 0.0103615
0.631579 1 0.000155705 0.00981253
0.684211 1 0.000194645 0.0091274
0.736842 1 0.000234508 0.00828378
0.789474 1 0.000414593 0.00701811
0.842105 1 0.000577572 0.00586196
0.894737 1 0.000770669 0.00429713
0.947368 1 0.00118984 0.00215528
1 1 0.000416621 0.000416621

